Year,Month,Day,Period,1,2,3,total,37655798.9
2020,12,1,14,1080.207818,1156.957343,1631.920278,3869.085439,
2020,12,1,15,1061.875309,1150.228239,1640.034799,3852.138347,
2020,12,1,16,1086.201138,1151.574059,1616.59285,3854.368047,
2020,12,1,17,1199.369124,1236.809381,1661.673521,4097.852026,
2020,12,1,18,1273.404255,1377.223359,1819.455868,4470.083482,
2020,12,1,19,1245.200396,1395.167637,1805.931667,4446.2997,
2020,12,1,20,1239.207076,1386.195498,1776.178425,4401.580999,
2020,12,1,21,1175.748392,1371.391469,1725.237267,4272.377128,
2020,12,1,22,1084.085849,1308.137888,1631.018665,4023.242402,
2020,12,1,23,985.0197922,1227.837242,1489.014552,3701.871586,
2020,12,1,24,930.7273627,1162.340626,1397.951598,3491.019587,
2020,12,2,1,916.2728847,1115.685503,1306.888643,3338.847031,
2020,12,2,2,901.1133102,1103.124508,1228.448276,3232.686094,
2020,12,2,3,915.5677882,1097.741225,1199.14584,3212.454853,
2020,12,2,4,952.937902,1104.918936,1185.170832,3243.02767,
2020,12,2,5,1056.939634,1132.732567,1208.612781,3398.284982,
2020,12,2,6,1214.881247,1203.16386,1276.233787,3694.278894,
2020,12,2,7,1252.956457,1257.893908,1403.361278,3914.211643,
2020,12,2,8,1206.772637,1255.650874,1508.399241,3970.822752,
2020,12,2,9,1178.921326,1270.454903,1587.290414,4036.666643,
2020,12,2,10,1160.588817,1278.081221,1637.780766,4076.450804,
2020,12,2,11,1143.666502,1282.118684,1666.632395,4092.417581,
2020,12,2,12,1133.090054,1270.90351,1676.099336,4080.0929,
2020,12,2,13,1112.642256,1260.58555,1667.984815,4041.212621,
2020,12,2,14,1102.770905,1248.473162,1665.279975,4016.524042,
2020,12,2,15,1107.354033,1243.089879,1643.190446,3993.634358,
2020,12,2,16,1143.313953,1245.781521,1644.092059,4033.187533,
2020,12,2,17,1290.679119,1373.634503,1688.271117,4352.584739,
2020,12,2,18,1400.674171,1571.918779,1846.955078,4819.548028,
2020,12,2,19,1401.731816,1603.769873,1829.824423,4835.326112,
2020,12,2,20,1385.514597,1596.592161,1797.817146,4779.923904,
2020,12,2,21,1335.452746,1553.077286,1745.974375,4634.504407,
2020,12,2,22,1233.566304,1531.544152,1658.067067,4423.177523,
2020,12,2,23,1140.846116,1408.625846,1520.120215,4069.592177,
2020,12,2,24,1095.719941,1301.85739,1377.214489,3774.79182,
2020,12,3,1,1081.970559,1286.156147,1294.716862,3662.843568,
2020,12,3,2,1083.028204,1225.145601,1240.620057,3548.793862,
2020,12,3,3,1095.719941,1217.070675,1205.457134,3518.24775,
2020,12,3,4,1152.12766,1217.070675,1206.809554,3576.007889,
2020,12,3,5,1266.35329,1250.716197,1216.727301,3733.796788,
2020,12,3,6,1405.257298,1330.568235,1290.659601,4026.485134,
2020,12,3,7,1455.671697,1407.728632,1421.844353,4285.244682,
2020,12,3,8,1381.989114,1373.634503,1534.54603,4290.169647,
2020,12,3,9,1301.255567,1340.437589,1603.519456,4245.212612,
2020,12,3,10,1251.546264,1301.85739,1658.517874,4211.921528,
2020,12,3,11,1200.779317,1251.164804,1676.099336,4128.043457,
2020,12,3,12,1160.941366,1190.154258,1693.680797,4044.776421,
2020,12,3,13,1132.03241,1252.062018,1661.222714,4045.317142,
2020,12,3,14,1104.533647,1230.977491,1657.165454,3992.676592,
2020,12,3,15,1094.662296,1213.930427,1649.952547,3958.54527,
2020,12,3,16,1122.161059,1143.947741,1638.682379,3904.791179,
2020,12,3,17,1267.763483,1267.763261,1677.902562,4213.429306,
2020,12,3,18,1388.334983,1422.084055,1846.053464,4656.472502,
2020,12,3,19,1403.494557,1520.777585,1832.98007,4757.252212,
2020,12,3,20,1391.155369,1544.105147,1796.915533,4732.176049,
2020,12,3,21,1358.368382,1537.376043,1753.187283,4648.931708,
2020,12,3,22,1260.35997,1509.113805,1665.279975,4434.75375,
2020,12,3,23,1167.639782,1417.149378,1533.19361,4117.98277,
2020,12,3,24,1125.686541,1321.596096,1388.03385,3835.316487,
2020,12,4,1,1119.340673,1229.63167,1277.586207,3626.55855,
2020,12,4,2,1117.93048,1222.902566,1220.784562,3561.617608,
2020,12,4,3,1136.968085,1231.874705,1188.777286,3557.620076,
2020,12,4,4,1182.799357,1159.648985,1175.703891,3518.152233,
2020,12,4,5,1294.204602,1185.219581,1185.170832,3664.595015,
2020,12,4,6,1446.857991,1272.697938,1263.160392,3982.716321,
2020,12,4,7,1475.766947,1301.408783,1405.615312,4182.791042,
2020,12,4,8,1393.270658,1373.185896,1503.891174,4270.347728,
2020,12,4,9,1285.038347,1288.399181,1589.093641,4162.531169,
2020,12,4,10,1222.989857,1257.893908,1641.838026,4122.721791,
2020,12,4,11,1162.351559,1241.744058,1665.279975,4069.375592,
2020,12,4,12,1121.455962,1174.004407,1679.254983,3974.715352,
2020,12,4,13,1089.72662,1149.331025,1664.378361,3903.436006,
2020,12,4,14,1061.875309,1129.592319,1662.575134,3854.042762,
2020,12,4,15,1046.715735,1171.761373,1659.419488,3877.896596,
2020,12,4,16,1070.336467,1156.508736,1639.583992,3866.429195,
2020,12,4,17,1183.151905,1252.959232,1657.616261,4093.727398,
2020,12,4,18,1266.35329,1396.962065,1799.169567,4462.484922,
2020,12,4,19,1267.763483,1420.289627,1769.867131,4457.920241,
2020,12,4,20,1253.309005,1409.971667,1724.78646,4388.067132,
2020,12,4,21,1237.091786,1419.392413,1666.181588,4322.665787,
2020,12,4,22,1178.568778,1313.521171,1589.995255,4082.085204,
2020,12,4,23,1097.482682,1274.940973,1471.433091,3843.856746,
2020,12,4,24,1052.003958,1211.687392,1353.77254,3617.46389,
2020,12,5,1,1038.959673,1268.660475,1260.455552,3568.0757,
2020,12,5,2,1038.254577,1182.976547,1205.457134,3426.688258,
2020,12,5,3,1044.247897,1131.835353,1177.507118,3353.590368,
2020,12,5,4,1077.034884,1208.547143,1154.515976,3440.098003,
2020,12,5,5,1128.859476,1180.284905,1161.278077,3470.422458,
2020,12,5,6,1209.240475,1204.50968,1167.138564,3580.888719,
2020,12,5,7,1263.532905,1195.537541,1209.063587,3668.134033,
2020,12,5,8,1258.949777,1168.172517,1264.512812,3691.635106,
2020,12,5,9,1219.816922,1181.182119,1354.674154,3755.673195,
2020,12,5,10,1171.165265,1178.04187,1425,3774.207135,
2020,12,5,11,1122.513607,1173.5558,1469.179057,3765.248464,
2020,12,5,12,1075.977239,1161.443413,1480.900032,3718.320684,
2020,12,5,13,1040.722415,1142.60192,1475.941158,3659.265493,
2020,12,5,14,1023.447551,1129.143712,1448.441949,3601.033212,
2020,12,5,15,1013.223652,1112.993861,1439.425815,3565.643328,
2020,12,5,16,1032.613805,1127.349284,1419.139513,3579.102602,
2020,12,5,17,1150.364918,1220.210924,1455.204049,3825.779891,
2020,12,5,18,1236.739238,1339.091768,1609.379943,4185.210949,
2020,12,5,19,1222.28476,1385.746891,1604.871876,4212.903527,
2020,12,5,20,1212.060861,1371.391469,1574.667827,4158.120157,
2020,12,5,21,1187.382484,1352.998583,1533.19361,4073.574677,
2020,12,5,22,1134.500247,1384.40107,1480.900032,3999.801349,
2020,12,5,23,1060.465116,1301.85739,1382.62417,3744.946676,
2020,12,5,24,1018.159327,1248.921769,1304.183803,3571.264899,
2020,12,6,1,994.1860465,1198.229183,1240.16925,3432.58448,
2020,12,6,2,988.1927264,1178.04187,1183.818412,3350.053008,
2020,12,6,3,993.1284018,1166.378089,1143.696615,3303.203106,
2020,12,6,4,1014.986393,1160.097592,1136.032901,3311.116886,
2020,12,6,5,1055.529441,1168.172517,1140.090161,3363.792119,
2020,12,6,6,1122.513607,1196.883362,1142.795002,3462.191971,
2020,12,6,7,1161.293914,1199.126397,1156.770009,3517.19032,
2020,12,6,8,1175.395844,1170.415552,1199.14584,3544.957236,
2020,12,6,9,1160.236269,1174.004407,1236.11199,3570.352666,
2020,12,6,10,1138.02573,1174.004407,1287.053148,3599.083285,
2020,12,6,11,1103.123454,1166.378089,1326.724138,3596.225681,
2020,12,6,12,1074.567046,1149.331025,1337.092692,3560.990763,
2020,12,6,13,1043.190252,1131.835353,1338.895919,3513.921524,
2020,12,6,14,1015.338941,1118.825752,1347.01044,3481.175133,
2020,12,6,15,1007.935428,1110.302219,1342.051566,3460.289213,
2020,12,6,16,1040.017318,1118.377145,1334.838659,3493.233122,
2020,12,6,17,1182.446809,1226.042814,1388.935463,3797.425086,
2020,12,6,18,1295.262246,1395.167637,1564.750079,4255.179962,
2020,12,6,19,1302.66576,1423.429876,1594.954128,4321.049764,
2020,12,6,20,1286.44854,1424.32709,1585.487188,4296.262818,
2020,12,6,21,1232.861207,1416.252164,1553.029105,4202.142476,
2020,12,6,22,1132.384958,1372.288683,1481.801645,3986.475286,
2020,12,6,23,1041.074963,1309.035102,1378.116102,3728.226167,
2020,12,6,24,997.3589807,1243.538486,1280.291047,3521.188514,
2020,12,7,1,984.6672439,1199.575004,1204.104714,3388.346962,
2020,12,7,2,982.1994062,1182.52794,1155.868396,3320.595742,
2020,12,7,3,995.2436912,1178.939084,1140.991775,3315.17455,
2020,12,7,4,1052.709055,1188.35983,1138.286935,3379.35582,
2020,12,7,5,1171.517813,1222.005352,1146.852262,3540.375427,
2020,12,7,6,1329.106878,1297.819928,1227.546662,3854.473468,
2020,12,7,7,1371.765215,1365.110971,1376.763682,4113.639868,
2020,12,7,8,1299.492825,1327.427987,1484.506485,4111.427297,
2020,12,7,9,1222.28476,1296.474107,1582.782347,4101.541214,
2020,12,7,10,1176.806037,1261.931371,1644.542866,4083.280274,
2020,12,7,11,1165.171945,1234.566347,1676.550142,4076.288434,
2020,12,7,12,1104.533647,1208.098536,1703.147738,4015.779921,
2020,12,7,13,1087.258783,1189.257044,1703.598545,3980.114372,
2020,12,7,14,1071.041564,1165.929482,1712.614679,3949.585725,
2020,12,7,15,1065.048243,1173.107193,1709.008225,3947.163661,
2020,12,7,16,1081.970559,1156.508736,1677.451756,3915.931051,
2020,12,7,17,1207.477734,1267.763261,1698.188864,4173.429859,
2020,12,7,18,1322.408461,1447.654651,1846.053464,4616.116576,
2020,12,7,19,1319.235527,1477.262711,1825.767162,4622.2654,
2020,12,7,20,1303.723404,1477.262711,1785.645365,4566.63148,
2020,12,7,21,1259.302326,1454.383756,1730.646947,4444.333029,
2020,12,7,22,1157.415883,1398.307886,1633.723505,4189.447274,
2020,12,7,23,1058.349827,1317.110027,1478.195191,3853.655045,
2020,12,7,24,1008.993073,1214.82764,1344.305599,3568.126312,
2020,12,8,1,999.1217219,1175.350228,1241.070864,3415.542814,
2020,12,8,2,998.7691737,1158.303164,1192.834546,3349.906884,
2020,12,8,3,1014.633845,1156.060129,1163.081303,3333.775277,
2020,12,8,4,1063.285502,1164.135054,1152.712749,3380.133305,
2020,12,8,5,1183.151905,1192.8459,1174.802278,3550.800083,
2020,12,8,6,1341.093518,1266.417441,1241.972477,3849.483436,
2020,12,8,7,1376.700891,1323.839131,1394.345144,4094.885166,
2020,12,8,8,1293.146957,1292.885251,1502.087947,4088.120155,
2020,12,8,9,1197.606383,1253.407839,1581.880734,4032.894956,
2020,12,8,10,1148.954725,1225.145601,1653.108194,4027.20852,
2020,12,8,11,1110.526967,1205.855501,1692.779184,4009.161652,
2020,12,8,12,1078.092528,1185.219581,1710.811452,3974.123561,
2020,12,8,13,1070.689015,1164.583661,1722.08162,3957.354296,
2020,12,8,14,1054.119248,1150.228239,1718.024359,3922.371846,
2020,12,8,15,1057.64473,1142.60192,1710.360645,3910.607295,
2020,12,8,16,1068.221178,1137.218637,1686.017083,3891.456898,
2020,12,8,17,1188.440129,1230.528884,1707.204998,4126.174011,
2020,12,8,18,1297.730084,1398.756493,1862.733312,4559.219889,
2020,12,8,19,1296.672439,1424.32709,1837.488137,4558.487666,
2020,12,8,20,1281.865413,1419.392413,1791.956659,4493.214485,
2020,12,8,21,1242.027462,1391.130175,1730.19614,4363.353777,
2020,12,8,22,1141.551212,1343.12923,1635.526732,4120.207174,
2020,12,8,23,1043.190252,1271.800724,1477.293578,3792.284554,
2020,12,8,24,999.1217219,1196.883362,1342.953179,3538.958263,
2020,12,9,1,992.4233053,1156.508736,1250.537804,3399.469845,
2020,12,9,2,997.3589807,1138.564458,1200.949067,3336.872506,
2020,12,9,3,1013.5762,1129.143712,1170.745017,3313.464929,
2020,12,9,4,1068.926274,1133.629781,1160.82727,3363.383325,
2020,12,9,5,1193.023256,1160.546199,1176.154698,3529.724153,
2020,12,9,6,1349.907224,1229.183063,1253.693451,3832.783738,
2020,12,9,7,1392.91811,1278.081221,1409.672572,4080.671903,
2020,12,9,8,1316.767689,1253.407839,1511.104081,4081.279609,
2020,12,9,9,1226.162791,1214.82764,1586.388801,4027.379232,
2020,12,9,10,1166.934686,1195.537541,1662.124328,4024.596555,
2020,12,9,11,1124.628897,1181.630726,1705.852578,4012.112201,
2020,12,9,12,1096.072489,1160.546199,1721.180006,3977.798694,
2020,12,9,13,1074.567046,1147.536597,1724.78646,3946.890103,
2020,12,9,14,1063.990599,1136.321423,1728.84372,3929.155742,
2020,12,9,15,1060.817665,1129.592319,1718.475166,3908.88515,
2020,12,9,16,1072.804305,1131.386746,1694.582411,3898.773462,
2020,12,9,17,1195.138545,1213.48182,1715.770326,4124.390691,
2020,12,9,18,1300.55047,1370.045648,1894.740588,4565.336706,
2020,12,9,19,1297.730084,1381.260822,1864.987346,4543.978252,
2020,12,9,20,1281.160317,1371.391469,1797.817146,4450.368932,
2020,12,9,21,1237.796883,1340.886195,1742.367922,4321.051,
2020,12,9,22,1141.198664,1294.679679,1647.698513,4083.576856,
2020,12,9,23,1033.318902,1222.005352,1482.252452,3737.576706,
2020,12,9,24,987.1350816,1155.162915,1351.0677,3493.365697,
2020,12,10,1,968.802573,1118.825752,1258.652325,3346.28065,
2020,12,10,2,965.982187,1102.227294,1199.14584,3267.355321,
2020,12,10,3,980.436665,1092.806548,1170.745017,3243.98823,
2020,12,10,4,1027.325581,1097.741225,1162.17969,3287.246496,
2020,12,10,5,1135.91044,1121.068786,1178.859538,3435.838764,
2020,12,10,6,1299.140277,1178.490477,1261.807972,3739.438726,
2020,12,10,7,1327.696685,1237.706595,1406.066118,3971.469398,
2020,12,10,8,1251.546264,1216.173461,1505.243594,3972.963319,
2020,12,10,9,1177.511133,1200.023611,1596.757355,3974.292099,
2020,12,10,10,1136.615537,1199.575004,1656.714647,3992.905188,
2020,12,10,11,1109.82187,1188.35983,1699.541284,3997.722984,
2020,12,10,12,1092.899555,1168.172517,1731.999367,3993.071439,
2020,12,10,13,1085.84859,1164.583661,1742.818728,3993.250979,
2020,12,10,14,1075.624691,1156.508736,1756.793736,3988.927163,
2020,12,10,15,1080.207818,1149.779632,1741.917115,3971.904565,
2020,12,10,16,1089.021524,1150.228239,1703.598545,3942.848308,
2020,12,10,17,1197.958931,1223.351173,1726.13888,4147.448984,
2020,12,10,18,1295.614795,1361.970722,1889.781715,4547.367232,
2020,12,10,19,1283.275606,1368.25122,1865.438152,4516.964978,
2020,12,10,20,1256.129391,1356.587439,1783.842139,4396.558969,
2020,12,10,21,1215.233795,1325.633559,1717.122746,4257.9901,
2020,12,10,22,1101.713261,1279.427042,1626.059791,4007.200094,
2020,12,10,23,992.4233053,1216.173461,1475.039544,3683.63631,
2020,12,10,24,941.30381,1156.957343,1335.740272,3434.001425,
2020,12,11,1,919.4458189,1123.311821,1240.16925,3282.92689,
2020,12,11,2,910.9846611,1109.405006,1191.031319,3211.420986,
2020,12,11,3,917.3305294,1102.227294,1160.376463,3179.934286,
2020,12,11,4,954.7006432,1106.264757,1151.360329,3212.325729,
2020,12,11,5,1054.824344,1125.554856,1164.88453,3345.26373,
2020,12,11,6,1208.18283,1182.976547,1239.718444,3630.877821,
2020,12,11,7,1258.949777,1229.63167,1379.919329,3868.500776,
2020,12,11,8,1165.171945,1208.098536,1467.37583,3840.646311,
2020,12,11,9,1144.724146,1204.50968,1565.200886,3914.434712,
2020,12,11,10,1114.757546,1187.014009,1635.075925,3936.84748,
2020,12,11,11,1095.367392,1176.247442,1686.46789,3958.082724,
2020,12,11,12,1077.387432,1161.89202,1724.78646,3964.065912,
2020,12,11,13,1065.048243,1152.022666,1730.646947,3947.717856,
2020,12,11,14,1056.234537,1148.433811,1728.392914,3933.061262,
2020,12,11,15,1048.125928,1140.358886,1708.557419,3897.042233,
2020,12,11,16,1060.817665,1141.256099,1679.254983,3881.328747,
2020,12,11,17,1175.395844,1234.566347,1694.582411,4104.544602,
2020,12,11,18,1255.776843,1361.522116,1838.38975,4455.688709,
2020,12,11,19,1236.739238,1349.858335,1801.4236,4388.021173,
2020,12,11,20,1214.881247,1331.914056,1734.253401,4281.048704,
2020,12,11,21,1181.389164,1309.035102,1669.788042,4160.212308,
2020,12,11,22,1109.116774,1278.978435,1591.347675,3979.442884,
2020,12,11,23,1014.281296,1231.874705,1469.629864,3715.785865,
2020,12,11,24,952.5853538,1178.939084,1337.543499,3469.067937,
2020,12,12,1,929.3171697,1134.526995,1240.16925,3304.013415,
2020,12,12,2,919.7983671,1107.610578,1177.507118,3204.916063,
2020,12,12,3,921.5611084,1095.49819,1135.131288,3152.190586,
2020,12,12,4,941.6563582,1091.01212,1127.91838,3160.586858,
2020,12,12,5,993.1284018,1097.292618,1127.91838,3218.3394,
2020,12,12,6,1066.105888,1121.068786,1145.950649,3333.125323,
2020,12,12,7,1117.577932,1132.732567,1184.269219,3434.579718,
2020,12,12,8,1136.262989,1117.479931,1219.882948,3473.625868,
2020,12,12,9,1126.391638,1123.760428,1305.536223,3555.688289,
2020,12,12,10,1104.886195,1134.078388,1390.287884,3629.252467,
2020,12,12,11,1083.028204,1134.975602,1438.524201,3656.528007,
2020,12,12,12,1058.702375,1122.863214,1448.892755,3630.458344,
2020,12,12,13,1030.145967,1114.788289,1444.835495,3589.769751,
2020,12,12,14,1014.281296,1108.059185,1418.237899,3540.57838,
2020,12,12,15,1012.871103,1100.881473,1400.205631,3513.958207,
2020,12,12,16,1038.959673,1108.507792,1392.541917,3540.009382,
2020,12,12,17,1144.01905,1185.219581,1470.531477,3799.770108,
2020,12,12,18,1232.156111,1318.007241,1646.7969,4196.960252,
2020,12,12,19,1210.650668,1313.072564,1657.165454,4180.888686,
2020,12,12,20,1188.792677,1289.296395,1626.059791,4104.148863,
2020,12,12,21,1154.948046,1265.07162,1584.134767,4004.154433,
2020,12,12,22,1089.021524,1247.575948,1521.923442,3858.520914,
2020,12,12,23,1009.698169,1204.958287,1425.901613,3640.558069,
2020,12,12,24,959.9888669,1159.648985,1314.10155,3433.739402,
2020,12,13,1,933.9002969,1121.517393,1223.940209,3279.357899,
2020,12,13,2,921.9136566,1101.778687,1173.900664,3197.593008,
2020,12,13,3,922.2662048,1085.18023,1152.712749,3160.159184,
2020,12,13,4,931.4324592,1079.348339,1125.21354,3135.994338,
2020,12,13,5,968.0974765,1077.553912,1121.15628,3166.807669,
2020,12,13,6,1022.742454,1089.217692,1138.286935,3250.247081,
2020,12,13,7,1066.810985,1080.69416,1151.360329,3298.865474,
2020,12,13,8,1092.899555,1145.293562,1163.53211,3401.725227,
2020,12,13,9,1091.84191,1092.357941,1222.136982,3406.336833,
2020,12,13,10,1079.85527,1104.021722,1281.192661,3465.069653,
2020,12,13,11,1071.041564,1111.64804,1318.609617,3501.299221,
2020,12,13,12,1057.64473,1109.405006,1335.740272,3502.790008,
2020,12,13,13,1040.017318,1107.610578,1338.895919,3486.523815,
2020,12,13,14,1020.979713,1102.227294,1339.797532,3463.004539,
2020,12,13,15,1022.389906,1098.189832,1343.854793,3464.434531,
2020,12,13,16,1044.600445,1104.470329,1362.337868,3511.408642,
2020,12,13,17,1183.504453,1191.051472,1444.384688,3818.940613,
2020,12,13,18,1286.44854,1418.046592,1636.879152,4341.374284,
2020,12,13,19,1286.095992,1356.138832,1656.263841,4298.498665,
2020,12,13,20,1265.648194,1352.101369,1652.657387,4270.40695,
2020,12,13,21,1212.413409,1323.390524,1610.732363,4146.536296,
2020,12,13,22,1109.469322,1268.660475,1528.234736,3906.364533,
2020,12,13,23,1012.518555,1214.379034,1406.516925,3633.414514,
2020,12,13,24,967.39238,1155.611522,1295.618475,3418.622377,
2020,12,14,1,954.348095,1118.377145,1215.825688,3288.550928,
2020,12,14,2,948.7073231,1104.918936,1162.630497,3216.256756,
2020,12,14,3,966.3347353,1100.881473,1157.671623,3224.887831,
2020,12,14,4,1021.332261,1105.81615,1149.557102,3276.705513,
2020,12,14,5,1143.313953,1131.386746,1161.278077,3435.978776,
2020,12,14,6,1309.011628,1193.294507,1239.267637,3741.573772,
2020,12,14,7,1355.900544,1244.884307,1382.173363,3982.958214,
2020,12,14,8,1292.44186,1225.594207,1486.309712,4004.345779,
2020,12,14,9,1213.823602,1211.238785,1568.356533,3993.41892,
2020,12,14,10,1175.043295,1204.958287,1630.117052,4010.118634,
2020,12,14,11,1136.615537,1197.780576,1667.083202,4001.479315,
2020,12,14,12,1112.289708,1175.798835,1684.213856,3972.302399,
2020,12,14,13,1093.252103,1163.23784,1680.607403,3937.097346,
2020,12,14,14,1077.73998,1156.957343,1682.41063,3917.107953,
2020,12,14,15,1076.682335,1147.08799,1666.632395,3890.40272,
2020,12,14,16,1081.265463,1149.779632,1659.870294,3890.915389,
2020,12,14,17,1225.457694,1258.342515,1702.246125,4186.046334,
2020,12,14,18,1346.381742,1413.111916,1903.756723,4663.250381,
2020,12,14,19,1348.849579,1426.121517,1904.207529,4679.178625,
2020,12,14,20,1332.63236,1418.943806,1847.856691,4599.432857,
2020,12,14,21,1283.628154,1396.962065,1785.194559,4465.784778,
2020,12,14,22,1174.690747,1347.6153,1668.435622,4190.741669,
2020,12,14,23,1072.099208,1266.866048,1507.948434,3846.91369,
2020,12,14,24,1023.800099,1188.35983,1366.395128,3578.555057,
2020,12,15,1,1005.46759,1144.844955,1266.316039,3416.628584,
2020,12,15,2,1012.871103,1128.695105,1204.55552,3346.121728,
2020,12,15,3,1029.793419,1122.863214,1172.097438,3324.754071,
2020,12,15,4,1091.489362,1134.078388,1167.138564,3392.706314,
2020,12,15,5,1212.765957,1161.89202,1186.974059,3561.632036,
2020,12,15,6,1365.771895,1217.070675,1260.455552,3843.298122,
2020,12,15,7,1405.962395,1271.352117,1413.279026,4090.593538,
2020,12,15,8,1327.344137,1247.127341,1526.882316,4101.353794,
2020,12,15,9,1242.732558,1217.070675,1605.322683,4065.125916,
2020,12,15,10,1166.229589,1206.752715,1663.025941,4036.008245,
2020,12,15,11,1144.724146,1187.462616,1692.328377,4024.515139,
2020,12,15,12,1123.218704,1196.883362,1706.754192,4026.856258,
2020,12,15,13,1098.892875,1195.088934,1704.500158,3998.481967,
2020,12,15,14,1077.73998,1188.35983,1701.795318,3967.895128,
2020,12,15,15,1070.336467,1160.097592,1687.369503,3917.803562,
2020,12,15,16,1105.238743,1175.350228,1673.394495,3953.983466,
2020,12,15,17,1249.078427,1282.118684,1721.630813,4252.827924,
2020,12,15,18,1349.907224,1448.103258,1966.869661,4764.880143,
2020,12,15,19,1349.202128,1475.019676,1929.452705,4753.674509,
2020,12,15,20,1329.459426,1467.393357,1866.339766,4663.192549,
2020,12,15,21,1291.031667,1431.504801,1785.194559,4507.731027,
2020,12,15,22,1183.857001,1373.185896,1673.845302,4230.888199,
2020,12,15,23,1083.380752,1292.885251,1509.300854,3885.566857,
2020,12,15,24,1029.088323,1214.379034,1357.378994,3600.846351,
2020,12,16,1,1014.281296,1166.378089,1256.398292,3437.057677,
2020,12,16,2,1017.806779,1148.882418,1199.14584,3365.835037,
2020,12,16,3,1035.081643,1139.013065,1168.941791,3343.036499,
2020,12,16,4,1089.021524,1143.499134,1154.966783,3387.487441,
2020,12,16,5,1214.17615,1174.453014,1169.392597,3558.021761,
2020,12,16,6,1370.707571,1244.4357,1243.775704,3858.918975,
2020,12,16,7,1402.436912,1296.474107,1405.615312,4104.526331,
2020,12,16,8,1329.106878,1252.510625,1495.325846,4076.943349,
2020,12,16,9,1236.38669,1224.248387,1582.331541,4042.966618,
2020,12,16,10,1173.280554,1207.201322,1653.559,4034.040876,
2020,12,16,11,1135.205344,1194.640327,1690.074344,4019.920015,
2020,12,16,12,1101.008164,1177.593263,1720.7292,3999.330627,
2020,12,16,13,1080.560366,1165.480875,1718.925973,3964.967214,
2020,12,16,14,1065.400792,1151.574059,1728.84372,3945.818571,
2020,12,16,15,1062.227857,1146.639383,1718.925973,3927.793213,
2020,12,16,16,1083.380752,1158.303164,1699.541284,3941.2252,
2020,12,16,17,1222.28476,1267.763261,1741.917115,4231.965136,
2020,12,16,18,1330.164523,1422.084055,1942.976906,4695.225484,
2020,12,16,19,1328.049233,1430.15898,1926.297058,4684.505271,
2020,12,16,20,1309.716724,1420.289627,1829.824423,4559.830774,
2020,12,16,21,1268.116032,1392.924603,1757.69535,4418.735985,
2020,12,16,22,1168.344879,1345.820872,1656.263841,4170.429592,
2020,12,16,23,1060.817665,1258.791122,1499.833913,3819.4427,
2020,12,16,24,998.0640772,1190.602865,1349.264473,3537.931415,
2020,12,17,1,983.257051,1149.779632,1253.242645,3386.279328,
2020,12,17,2,977.6162791,1131.386746,1193.285353,3302.288378,
2020,12,17,3,994.891143,1116.582717,1160.376463,3271.850323,
2020,12,17,4,1037.54948,1120.171572,1153.614363,3311.335415,
2020,12,17,5,1159.531173,1142.153313,1166.687757,3468.372243,
2020,12,17,6,1308.306531,1201.369432,1238.81683,3748.492793,
2020,12,17,7,1359.073478,1260.136943,1392.992724,4012.203145,
2020,12,17,8,1289.621475,1242.192665,1481.350838,4013.164978,
2020,12,17,9,1211.003216,1237.257988,1583.233154,4031.494358,
2020,12,17,10,1166.229589,1222.005352,1660.321101,4048.556042,
2020,12,17,11,1127.096734,1212.584606,1714.417906,4054.099246,
2020,12,17,12,1102.065809,1188.808437,1741.466308,4032.340554,
2020,12,17,13,1105.591291,1169.518338,1759.949383,4035.059012,
2020,12,17,14,1073.86195,1160.994806,1770.317937,4005.174693,
2020,12,17,15,1065.75334,1156.060129,1765.80987,3987.623339,
2020,12,17,16,1094.662296,1158.751771,1736.958241,3990.372308,
2020,12,17,17,1211.003216,1262.379978,1754.088896,4227.47209,
2020,12,17,18,1311.832014,1417.149378,1914.125277,4643.106669,
2020,12,17,19,1307.601435,1417.597985,1883.019614,4608.219034,
2020,12,17,20,1292.794409,1420.289627,1818.103448,4531.187484,
2020,12,17,21,1253.309005,1387.989926,1760.40019,4401.699121,
2020,12,17,22,1148.249629,1331.914056,1656.714647,4136.878332,
2020,12,17,23,1039.66477,1263.725799,1500.735527,3804.126096,
2020,12,17,24,983.6095992,1186.565402,1353.321734,3523.496735,
2020,12,18,1,963.5143493,1145.293562,1250.988611,3359.796522,
2020,12,18,2,959.6363187,1121.068786,1184.720025,3265.42513,
2020,12,18,3,971.2704107,1117.031324,1146.852262,3235.153997,
2020,12,18,4,1017.454231,1120.620179,1139.188548,3277.262958,
2020,12,18,5,1128.154379,1142.153313,1159.925656,3430.233348,
2020,12,18,6,1289.974023,1198.229183,1238.81683,3727.020036,
2020,12,18,7,1332.63236,1249.370376,1397.500791,3979.503527,
2020,12,18,8,1278.692479,1234.11774,1489.465359,4002.275578,
2020,12,18,9,1213.823602,1216.173461,1574.21702,4004.214083,
2020,12,18,10,1168.344879,1199.126397,1637.780766,4005.252042,
2020,12,18,11,1124.981445,1188.35983,1686.017083,3999.358358,
2020,12,18,12,1095.367392,1174.453014,1694.582411,3964.402817,
2020,12,18,13,1072.451757,1155.611522,1693.680797,3921.744076,
2020,12,18,14,1060.817665,1145.742169,1686.017083,3892.576917,
2020,12,18,15,1050.593765,1137.218637,1673.394495,3861.206897,
2020,12,18,16,1063.285502,1156.957343,1640.034799,3860.277644,
