Year,Month,Day,Period,309_WIND_1,317_WIND_1,303_WIND_1,122_WIND_1,
2020,10,12,24,2,311.4,509.4,321.5,286.075
2020,10,13,1,4.8,356.4,470.7,256.1,272
2020,10,13,2,12.5,347.2,507.9,223.5,272.775
2020,10,13,3,24.3,243.5,532.1,162.3,240.55
2020,10,13,4,25.5,142.2,480.3,140.2,197.05
2020,10,13,5,13.5,168.2,505.8,96.8,196.075
2020,10,13,6,13.8,57.6,534.7,44.1,162.55
2020,10,13,7,22.5,7.6,546.5,1.3,144.475
2020,10,13,8,21,2.6,343.8,0.5,91.975
2020,10,13,9,17.4,1.1,210.3,0.4,57.3
2020,10,13,10,1.7,0.1,187.2,0,47.25
2020,10,13,11,10.4,0,37.5,8.4,14.075
2020,10,13,12,6.2,0,18.5,0.4,6.275
2020,10,13,13,3.5,0,11.9,0,3.85
2020,10,13,14,1.1,0.3,2.5,1.3,1.3
2020,10,13,15,0.8,3.1,0,6.5,2.6
2020,10,13,16,0,0.2,0,14.1,3.575
2020,10,13,17,0,0,0,2.2,0.55
2020,10,13,18,0,1.7,0,15.4,4.275
2020,10,13,19,0,7.4,0,4.1,2.875
2020,10,13,20,0.5,3.3,0,16,4.95
2020,10,13,21,0.5,7.4,43.5,14.8,16.55
2020,10,13,22,0.1,8.4,28.8,22.2,14.875
2020,10,13,23,0.2,0,14.7,0,3.725
2020,10,13,24,0.1,0,16.3,0,4.1
2020,10,14,1,3.3,0,0,0,0.825
2020,10,14,2,1.4,3.9,0.2,0,1.375
2020,10,14,3,0,0,3,0,0.75
2020,10,14,4,0,0,4,0,1
2020,10,14,5,0,0,4.2,0,1.05
2020,10,14,6,0,0,2.2,0,0.55
2020,10,14,7,0,0,0,0,0
2020,10,14,8,0.2,0,0.3,0,0.125
2020,10,14,9,0.2,0,3,0,0.8
2020,10,14,10,0.3,0,3.4,0,0.925
2020,10,14,11,0.2,0,0.2,0,0.1
2020,10,14,12,0.3,0,0,0,0.075
2020,10,14,13,0.1,0,0,0,0.025
2020,10,14,14,0,0,0,0,0
2020,10,14,15,0,0,1.1,0,0.275
2020,10,14,16,0,0,1.5,0,0.375
2020,10,14,17,0,0,3.5,0,0.875
2020,10,14,18,0,0,11.7,0,2.925
2020,10,14,19,0,0,7.8,0,1.95
2020,10,14,20,0,0,8.6,0,2.15
2020,10,14,21,0,0,6.9,0,1.725
2020,10,14,22,0,0,4.5,0,1.125
2020,10,14,23,0.1,0,2.7,0,0.7
2020,10,14,24,0,0,11.4,0,2.85
2020,10,15,1,0,0,14,0,3.5
2020,10,15,2,0,0,18.8,0,4.7
2020,10,15,3,0,0,23.1,0,5.775
2020,10,15,4,0,0,18.1,0,4.525
2020,10,15,5,0,3,9.2,0,3.05
2020,10,15,6,0,0,5.7,0,1.425
2020,10,15,7,0,1.4,5.6,0,1.75
2020,10,15,8,0.1,20.7,3.1,0,5.975
2020,10,15,9,0,20.2,3,0.3,5.875
2020,10,15,10,0,10.5,8.8,12.3,7.9
2020,10,15,11,0,0,3.6,0,0.9
2020,10,15,12,0,0,4.7,0,1.175
2020,10,15,13,0,0,8,0,2
2020,10,15,14,0,0,7.2,0,1.8
2020,10,15,15,0,0,8.2,0,2.05
2020,10,15,16,0,6.4,11.1,0.1,4.4
2020,10,15,17,0,1.4,10.7,3.7,3.95
2020,10,15,18,0,0,4.1,0,1.025
2020,10,15,19,0,0,1.7,0,0.425
2020,10,15,20,0.2,0,0.6,0,0.2
2020,10,15,21,0.3,0,0.1,3.8,1.05
2020,10,15,22,0.2,19.7,3.1,8,7.75
2020,10,15,23,0,33.4,7,18.8,14.8
2020,10,15,24,0,41.2,5.6,9.1,13.975
2020,10,16,1,0,44.6,3,3.4,12.75
2020,10,16,2,0,44.3,1.3,1.9,11.875
2020,10,16,3,0,48.2,0.8,2.7,12.925
2020,10,16,4,0,8.8,0.7,14.5,6
2020,10,16,5,0,44.6,3,40.8,22.1
2020,10,16,6,0,64.7,0.6,73.9,34.8
2020,10,16,7,0,41.2,0,70.5,27.925
2020,10,16,8,0,39.4,0,46.9,21.575
2020,10,16,9,0,34.9,1.7,19.7,14.075
2020,10,16,10,0,8.2,0.2,0.5,2.225
2020,10,16,11,0,50.9,0,0,12.725
2020,10,16,12,0.1,59.6,0,0,14.925
2020,10,16,13,0,29.5,0,22.9,13.1
2020,10,16,14,0,0,0,33.4,8.35
2020,10,16,15,0,0,0,0,0
2020,10,16,16,0,18.1,0,6.4,6.125
2020,10,16,17,0,0,0,0,0
2020,10,16,18,0,0,0.3,0,0.075
2020,10,16,19,0,0,2.3,0,0.575
2020,10,16,20,0,0,0,0,0
2020,10,16,21,0,0.8,0,0,0.2
2020,10,16,22,0,5.5,0,17.3,5.7
2020,10,16,23,0,3.2,0,32.2,8.85
2020,10,16,24,0,5,0,37,10.5
2020,10,17,1,0,7.1,0,0,1.775
2020,10,17,2,0,16.5,0,0,4.125
2020,10,17,3,0,14.3,0,0,3.575
2020,10,17,4,0,6.3,0,0,1.575
2020,10,17,5,0,19,0,0,4.75
2020,10,17,6,0,39.6,0,0,9.9
2020,10,17,7,0,49.6,0,0.6,12.55
2020,10,17,8,0,4.8,0,0,1.2
2020,10,17,9,0,0,0,0,0
2020,10,17,10,0,0,0,0,0
2020,10,17,11,0,0,0,0,0
2020,10,17,12,0,0,0,0,0
2020,10,17,13,0,0,1.6,1.2,0.7
2020,10,17,14,0,0,4.2,9.3,3.375
2020,10,17,15,0,0.7,7.9,16.4,6.25
2020,10,17,16,0,0.8,15.2,16.1,8.025
2020,10,17,17,0,2.3,27.7,22.3,13.075
2020,10,17,18,0,0,45.6,0,11.4
2020,10,17,19,0,0,66.1,0,16.525
2020,10,17,20,30.4,0,118.3,0,37.175
2020,10,17,21,61,0,185.5,0,61.625
2020,10,17,22,76.4,0,204.3,3.9,71.15
2020,10,17,23,77.1,39.8,373.4,280.5,192.7
2020,10,17,24,96.3,266.8,561.9,359.7,321.175
2020,10,18,1,124.6,287.4,641.1,510.2,390.825
2020,10,18,2,143.2,540.4,746.1,496.2,481.475
2020,10,18,3,130.5,766.2,541.6,624.7,515.75
2020,10,18,4,121.9,768.3,673.3,692.5,564
2020,10,18,5,118.8,734.6,468.5,688.3,502.55
2020,10,18,6,111.8,652.4,359.1,683.2,451.625
2020,10,18,7,95.7,765.9,665.4,676.9,550.975
2020,10,18,8,113.3,721.8,813.7,656.9,576.425
2020,10,18,9,141,695.9,828.1,576.1,560.275
2020,10,18,10,135.3,499.9,824,318.8,444.5
2020,10,18,11,117.2,620.5,816.1,557.9,527.925
2020,10,18,12,122.6,493.9,778.8,513.9,477.3
2020,10,18,13,103.2,463,688.5,455.6,427.575
2020,10,18,14,115.5,489.1,640.5,195.5,360.15
2020,10,18,15,123,483.7,718.1,370.2,423.75
2020,10,18,16,118,629.1,816.2,549.7,528.25
2020,10,18,17,135.3,540.1,767.3,485.1,481.95
2020,10,18,18,125.6,376,469,438.4,352.25
2020,10,18,19,135.9,283.7,623.7,163.5,301.7
2020,10,18,20,103.8,402.5,778.4,296.3,395.25
2020,10,18,21,133.4,559.3,759,573.2,506.225
2020,10,18,22,146.8,681.8,803.3,662.1,573.5
2020,10,18,23,147.4,693.7,834.7,680.6,589.1
2020,10,18,24,139.7,790,831.8,708.2,617.425
2020,10,19,1,135,795.6,817.8,712.3,615.175
2020,10,19,2,141.4,782.8,821.9,699.9,611.5
2020,10,19,3,141.5,759.1,760.2,701.9,590.675
2020,10,19,4,136,684.3,645.1,688,538.35
2020,10,19,5,117.1,615.4,638.5,673,511
2020,10,19,6,133.1,595.3,605.6,614.9,487.225
2020,10,19,7,139.5,604.9,581.1,602.9,482.1
2020,10,19,8,138.9,626.4,487.4,600.5,463.3
2020,10,19,9,144,576.4,312.8,560.6,398.45
2020,10,19,10,119.4,578.1,190,402.4,322.475
2020,10,19,11,77.4,473.7,136.6,484.2,292.975
2020,10,19,12,14.6,273.4,46.6,373,176.9
2020,10,19,13,21.6,185.1,34,348.3,147.25
2020,10,19,14,9.8,209.6,25.4,271.1,128.975
2020,10,19,15,0.1,152.1,23.8,203.8,94.95
2020,10,19,16,9.1,129.8,30.1,177,86.5
2020,10,19,17,10.7,91.9,56.7,222.1,95.35
2020,10,19,18,0.3,94.5,14.8,106.3,53.975
2020,10,19,19,0,17.4,7.9,84.9,27.55
2020,10,19,20,0,55.8,132.5,136.9,81.3
2020,10,19,21,6,55.4,449.9,126.3,159.4
2020,10,19,22,11.5,58,495.8,114.9,170.05
2020,10,19,23,17.9,90.3,498.8,64,167.75
2020,10,19,24,11.5,111.3,422.2,39.1,146.025
2020,10,20,1,14.8,69.7,346.6,50.7,120.45
2020,10,20,2,7.7,72.6,628.1,68.3,194.175
2020,10,20,3,12.1,45.1,766.3,48.3,217.95
2020,10,20,4,30.8,27,749.7,34.3,210.45
2020,10,20,5,28.1,34.2,758,7,206.825
2020,10,20,6,40.2,30.1,744.2,23.4,209.475
2020,10,20,7,67.1,17.2,783.8,10.8,219.725
2020,10,20,8,56.4,5.3,792.7,21.6,219
2020,10,20,9,40.2,8.9,769.5,0,204.65
2020,10,20,10,18.2,0,675.8,0,173.5
2020,10,20,11,12.2,0,425.3,0,109.375
2020,10,20,12,9.9,0,218,0.6,57.125
2020,10,20,13,12.9,0,194,1.4,52.075
2020,10,20,14,7.5,0.2,106.5,1.1,28.825
2020,10,20,15,8,0.9,81,1.4,22.825
2020,10,20,16,1,0.3,44.6,0.5,11.6
2020,10,20,17,0,8.9,9.8,29.3,12
2020,10,20,18,0,22.5,0,95.6,29.525
2020,10,20,19,0,46.9,0,108.6,38.875
2020,10,20,20,3.3,37.5,0.6,70.9,28.075
2020,10,20,21,2.3,38.8,2,55.7,24.7
2020,10,20,22,0,43.2,12.6,24,19.95
2020,10,20,23,2.3,36.9,26.6,3.2,17.25
2020,10,20,24,6.5,64.1,35.5,22.2,32.075
2020,10,21,1,10.7,65.5,62.1,19,39.325
2020,10,21,2,12.8,51.6,46.1,14,31.125
2020,10,21,3,2.5,147.3,74.7,0,56.125
2020,10,21,4,8.5,173.6,83.5,5.6,67.8
2020,10,21,5,14.6,130.7,101.7,8.3,63.825
2020,10,21,6,76.9,128.4,224.5,6,108.95
2020,10,21,7,106.2,179.3,325.1,5.4,154
2020,10,21,8,112.3,218.8,377.7,32.3,185.275
2020,10,21,9,133.8,243.8,415.3,82.9,218.95
2020,10,21,10,135.4,266.6,303.7,99.7,201.35
2020,10,21,11,113.9,139.2,83.5,40.2,94.2
2020,10,21,12,100.9,188.8,78.5,43.3,102.875
2020,10,21,13,117.5,216.6,52.8,42.1,107.25
2020,10,21,14,108.1,234.6,55.6,56.8,113.775
2020,10,21,15,86.8,228.3,42,80.5,109.4
2020,10,21,16,83.7,303.9,74.1,147.6,152.325
2020,10,21,17,79.8,320.5,226.3,205.1,207.925
2020,10,21,18,42.7,411.5,229.5,552.6,309.075
2020,10,21,19,35.9,429,485.6,436.3,346.7
2020,10,21,20,90.5,548.1,772.4,529.1,485.025
2020,10,21,21,148.3,579.1,830.6,589,536.75
2020,10,21,22,142.3,590.1,779.8,423.9,484.025
2020,10,21,23,142.6,587.2,762,657.8,537.4
2020,10,21,24,143.7,576.4,734.6,679.9,533.65
2020,10,22,1,137.5,546.6,707.1,674.3,516.375
2020,10,22,2,135.8,541.5,767.1,666.3,527.675
2020,10,22,3,146.6,581.7,807.5,666,550.45
2020,10,22,4,147.9,594.6,766,648.4,539.225
2020,10,22,5,147.5,620.9,676,659.9,526.075
2020,10,22,6,147.6,679.4,705.5,662.7,548.8
2020,10,22,7,147.5,654.5,694,655,537.75
2020,10,22,8,147.8,768.8,685.2,670.2,568
2020,10,22,9,147.6,768.8,696.2,690.3,575.725
2020,10,22,10,147.1,734.8,775.4,666.2,580.875
2020,10,22,11,146.7,730.3,802.8,632.7,578.125
2020,10,22,12,146.5,691.7,768.3,604.5,552.75
2020,10,22,13,144.2,674.2,719.8,593.5,532.925
2020,10,22,14,143,756.9,716,528,535.975
2020,10,22,15,146.4,773.5,666.2,532.1,529.55
2020,10,22,16,147.2,782.2,657,614.3,550.175
2020,10,22,17,139.7,776.8,694.6,611.5,555.65
2020,10,22,18,89.7,747.8,519,648.4,501.225
2020,10,22,19,118.3,768.9,650.9,690.5,557.15
2020,10,22,20,144.3,786.1,702.2,709.7,585.575
2020,10,22,21,141.1,762.5,784.3,705.8,598.425
2020,10,22,22,136.7,793.9,729.8,710.2,592.65
2020,10,22,23,136,785.3,704.6,706.2,583.025
2020,10,22,24,127.7,763.5,673.8,706.8,567.95
2020,10,23,1,86.4,750.2,722.7,710.6,567.475
2020,10,23,2,37.1,719.5,652,710.7,529.825
2020,10,23,3,26.6,666.2,454.7,708.6,464.025
2020,10,23,4,63.9,545,199.2,704,378.025
2020,10,23,5,40.8,379.5,331.6,698.6,362.625
2020,10,23,6,79.8,199.4,260.2,652.7,298.025
2020,10,23,7,37.5,111.4,440.9,483.7,268.375
2020,10,23,8,24.7,77.9,498.3,332.4,233.325
2020,10,23,9,4.2,104.4,470.3,305.2,221.025
2020,10,23,10,10.9,95.2,389.7,271,191.7
2020,10,23,11,8.1,65,212.9,225.4,127.85
2020,10,23,12,7.6,44.5,114.4,244.9,102.85
2020,10,23,13,39,59.6,15.9,237.2,87.925
2020,10,23,14,37.7,102.3,1.9,279.3,105.3
2020,10,23,15,18.4,132.4,0,234.6,96.35
2020,10,23,16,12.9,132.8,0,315,115.175
2020,10,23,17,8.6,121.7,0.9,342.5,118.425
2020,10,23,18,7,82.1,1.1,247.4,84.4
2020,10,23,19,1.4,103.3,2.4,250.1,89.3
2020,10,23,20,0.2,112.3,9.8,194.1,79.1
2020,10,23,21,0.2,90.6,10,100.5,50.325
2020,10,23,22,0,72,1.7,70.8,36.125
2020,10,23,23,0,49.9,14.4,55.6,29.975
2020,10,23,24,0.9,39.3,29.6,43.7,28.375
2020,10,24,1,5.3,37.6,44.6,23.3,27.7
2020,10,24,2,12.3,33.5,123.7,24.5,48.5
2020,10,24,3,17.7,8,109.8,23.5,39.75
2020,10,24,4,13.8,2.4,79.7,15.9,27.95
2020,10,24,5,12.1,14.8,44.4,12.1,20.85
2020,10,24,6,16.8,34.5,42.3,1.2,23.7
2020,10,24,7,25.6,35.2,52,0,28.2
2020,10,24,8,34.3,35,62.8,0,33.025
2020,10,24,9,31.9,20.5,64.8,0,29.3
2020,10,24,10,22.1,4.5,52.4,14.2,23.3
2020,10,24,11,6.7,0,21,0,6.925
2020,10,24,12,7.2,0,21.8,0,7.25
2020,10,24,13,4.3,0,37.7,0,10.5
2020,10,24,14,2.8,0,53.5,0,14.075
2020,10,24,15,2.9,0,69.1,0,18
2020,10,24,16,3.1,0,81,0,21.025
2020,10,24,17,3.1,0,93.6,0,24.175
2020,10,24,18,2.3,0,96.4,1.2,24.975
2020,10,24,19,1.2,0,106.2,19.1,31.625
2020,10,24,20,1,8.4,160.9,35.2,51.375
2020,10,24,21,1,87.1,167.3,77.5,83.225
2020,10,24,22,1,168.9,189.7,109.8,117.35
2020,10,24,23,2.1,178.4,166.9,142.9,122.575
2020,10,24,24,5,170.7,169.2,199.8,136.175
2020,10,25,1,5.5,117.7,177.7,258.4,139.825
2020,10,25,2,8.3,127.6,163.5,279.3,144.675
2020,10,25,3,11.5,71.7,162,233.4,119.65
2020,10,25,4,16.1,6.9,152.2,149.4,81.15
2020,10,25,5,27.3,10.9,126.8,117.8,70.7
2020,10,25,6,40.2,8.9,102.1,70.3,55.375
2020,10,25,7,42.5,30.9,71.8,81.6,56.7
2020,10,25,8,37.7,26.4,43.5,41.9,37.375
2020,10,25,9,33.5,23,35,25.1,29.15
2020,10,25,10,28,66.4,16.2,101.9,53.125
2020,10,25,11,13.1,43.3,10.2,50.9,29.375
2020,10,25,12,10,9.6,8.6,31.5,14.925
2020,10,25,13,16.1,0.8,2.1,14.7,8.425
2020,10,25,14,6.3,0,2,6.6,3.725
2020,10,25,15,1.2,0,3.4,10.2,3.7
2020,10,25,16,3.4,0,6.9,36.6,11.725
2020,10,25,17,10.5,0,55.5,7.3,18.325
2020,10,25,18,7.5,0,21.2,10.5,9.8
2020,10,25,19,5.1,0,9.4,160.4,43.725
2020,10,25,20,2.1,38.9,36.3,559.3,159.15
2020,10,25,21,1.7,147,41.5,478.4,167.15
2020,10,25,22,1.2,58.7,52.1,317.7,107.425
2020,10,25,23,1.6,94.8,30.2,369.3,123.975
2020,10,25,24,4.6,161.7,17.6,625.7,202.4
2020,10,26,1,8.7,186.2,11.7,622.6,207.3
2020,10,26,2,8.3,204.6,21.8,577.8,203.125
2020,10,26,3,11.6,202.1,23.4,529.7,191.7
2020,10,26,4,14.9,283.9,1.5,501.2,200.375
2020,10,26,5,8.1,287.2,2.9,432.9,182.775
2020,10,26,6,4.7,214.5,21.6,410.1,162.725
2020,10,26,7,5.2,179.7,49.3,369.4,150.9
2020,10,26,8,6.6,185.4,40.8,335.4,142.05
2020,10,26,9,2.3,237,6.2,238.6,121.025
2020,10,26,10,4.6,184.8,8.4,67.5,66.325
2020,10,26,11,17,117.3,11.7,0,36.5
2020,10,26,12,1.2,50.7,9.2,0,15.275
2020,10,26,13,0,44.2,10.9,0.9,14
2020,10,26,14,0,34.6,4.9,17,14.125
2020,10,26,15,0,24.6,3.2,20.1,11.975
2020,10,26,16,0,26.2,0.1,25.7,13
2020,10,26,17,0,37.5,0,30.4,16.975
2020,10,26,18,0,0.1,0,0.8,0.225
2020,10,26,19,0,0,0.5,0,0.125
2020,10,26,20,0,0,3.6,0,0.9
2020,10,26,21,0,0,0,0,0
2020,10,26,22,0,0,0.5,0,0.125
2020,10,26,23,0,0,51.5,0,12.875
2020,10,26,24,0.5,0,92,0,23.125
2020,10,27,1,4,1.6,86.5,1.1,23.3
2020,10,27,2,15.9,35.9,123.7,95.8,67.825
2020,10,27,3,36.8,103.4,172,242.1,138.575
2020,10,27,4,49.1,250.8,135.3,207.9,160.775
2020,10,27,5,87.5,308.6,122.3,351.3,217.425
2020,10,27,6,100.6,535.4,38.9,484.9,289.95
2020,10,27,7,110.3,628.1,73,569.6,345.25
2020,10,27,8,128.8,717.4,245.4,628.1,429.925
2020,10,27,9,83.7,736.1,249.4,673.7,435.725
2020,10,27,10,57.2,674.7,385.8,662.7,445.1
2020,10,27,11,56.6,798.2,524,499.2,469.5
2020,10,27,12,105,778.2,646.5,498.3,507
2020,10,27,13,115.6,744.6,532.4,353.5,436.525
2020,10,27,14,94.2,759.8,505.1,547.1,476.55
2020,10,27,15,127.8,613.2,610.7,643.6,498.825
2020,10,27,16,102.4,752.7,632.2,646.1,533.35
2020,10,27,17,127,583.1,706.4,675.1,522.9
2020,10,27,18,99.3,507.3,622.1,452.9,420.4
2020,10,27,19,33.2,523.8,557.8,520,408.7
2020,10,27,20,67.6,480.5,591.9,682.2,455.55
2020,10,27,21,32.6,666.3,664.8,676.1,509.95
2020,10,27,22,51.5,581.5,616.6,705,488.65
2020,10,27,23,101,613.3,740.8,708.8,540.975
2020,10,27,24,79.5,638.3,763.6,710.5,547.975
2020,10,28,1,87.7,679.8,688.2,708.8,541.125
2020,10,28,2,84.1,729.4,559.3,706.6,519.85
2020,10,28,3,87.7,760.5,531.2,705.1,521.125
2020,10,28,4,77.2,759.4,536.7,702.1,518.85
2020,10,28,5,70.5,741,539.7,701.3,513.125
2020,10,28,6,55.5,760.3,352.1,697.3,466.3
2020,10,28,7,55.8,760.3,437,699.1,488.05
2020,10,28,8,45.9,745.9,386.6,696.5,468.725
2020,10,28,9,37,713.7,246,685.6,420.575
2020,10,28,10,37.2,629.7,85.2,635.3,346.85
2020,10,28,11,25.5,512.1,0,538.3,268.975
2020,10,28,12,22.5,480.8,0.9,449.5,238.425
2020,10,28,13,13.1,426.9,1.7,371.2,203.225
2020,10,28,14,14.1,380.7,15.6,310.8,180.3
2020,10,28,15,15.7,379.4,36.1,321.5,188.175
2020,10,28,16,29.9,322.8,39.3,241.7,158.425
2020,10,28,17,29.1,325.6,0,217.6,143.075
2020,10,28,18,31.7,253.9,276.7,150.3,178.15
2020,10,28,19,51,148.6,243.2,278.6,180.35
2020,10,28,20,65.9,152.2,188.1,398.6,201.2
2020,10,28,21,64,299.7,168.6,369.1,225.35
2020,10,28,22,71.6,453,125.6,331.6,245.45
2020,10,28,23,80.3,352,129.2,266,206.875
2020,10,28,24,60.1,341.9,39.7,233.1,168.7
2020,10,29,1,35.4,344.8,12.8,200.7,148.425
2020,10,29,2,92.5,445,3.4,116.8,164.425
2020,10,29,3,82.7,475.9,3.6,83.1,161.325
2020,10,29,4,14.8,537.4,7,59.1,154.575
2020,10,29,5,29.2,583.5,0.4,58.6,167.925
2020,10,29,6,48.2,537,39.1,198,205.575
2020,10,29,7,75.2,508.9,89,154.7,206.95
2020,10,29,8,140.6,473,119.7,272.8,251.525
2020,10,29,9,142.8,358.8,240.7,224.1,241.6
2020,10,29,10,143.1,318.5,218.9,179.1,214.9
2020,10,29,11,74.2,284.4,70.8,2.1,107.875
2020,10,29,12,28.4,170.6,11.4,1.9,53.075
2020,10,29,13,44.6,179.3,41.1,4.3,67.325
2020,10,29,14,49.5,267.6,48.5,32.5,99.525
2020,10,29,15,36.9,319.1,24,14.9,98.725
2020,10,29,16,39.5,304.9,43,10.4,99.45
2020,10,29,17,55.2,191.7,62.9,9.8,79.9
2020,10,29,18,37.5,7.1,16,0.9,15.375
2020,10,29,19,93.3,1.3,30.3,0,31.225
2020,10,29,20,136.3,12,41,49.1,59.6
2020,10,29,21,114.5,39.2,31.5,219.6,101.2
2020,10,29,22,81.3,120.4,33.7,253.6,122.25
2020,10,29,23,67.3,168,85.6,294,153.725
2020,10,29,24,65.7,226.6,97.7,335.6,181.4
2020,10,30,1,73.9,321.9,62.1,360.1,204.5
2020,10,30,2,81.3,399.3,26.4,420,231.75
2020,10,30,3,87.7,458.2,53.4,318.1,229.35
2020,10,30,4,108,571.3,179.3,341.6,300.05
2020,10,30,5,78.8,556.4,164.3,407.9,301.85
2020,10,30,6,52.2,480.9,126.1,446.1,276.325
2020,10,30,7,48.3,545.6,123.9,459.5,294.325
2020,10,30,8,42.7,580.9,112.4,483.2,304.8
2020,10,30,9,44.4,561.6,75.4,485.4,291.7
2020,10,30,10,53.1,482,54.8,349.5,234.85
2020,10,30,11,35.7,359.1,66.3,74.9,134
2020,10,30,12,28.1,387.5,50.3,129.1,148.75
2020,10,30,13,38.4,399,35.5,146.7,154.9
2020,10,30,14,30.4,351.6,58.8,170.5,152.825
2020,10,30,15,21.9,285.4,82.5,167.4,139.3
2020,10,30,16,15.5,215.7,91,150.6,118.2
2020,10,30,17,12.4,188.8,114.6,112.5,107.075
2020,10,30,18,20.7,11.7,160,0,48.1
2020,10,30,19,35.6,0.2,240,7.8,70.9
2020,10,30,20,32.6,16.8,209.5,210.6,117.375
2020,10,30,21,25.2,35.3,138,317.8,129.075
2020,10,30,22,6.3,20.3,0,293.1,79.925
2020,10,30,23,2,3.8,0,244,62.45
2020,10,30,24,0.5,0.4,0,189,47.475
2020,10,31,1,0,2.4,0,169.6,43
2020,10,31,2,0,6.5,0,171.4,44.475
2020,10,31,3,0,7.9,3.8,258.9,67.65
2020,10,31,4,0,49.6,24.3,429.8,125.925
2020,10,31,5,0.3,120,57.4,494.7,168.1
2020,10,31,6,2.9,213.2,98,538.4,213.125
2020,10,31,7,14.3,312.7,156.4,593.4,269.2
2020,10,31,8,21.4,420.8,243,628.9,328.525
2020,10,31,9,16.1,430.8,276.2,630.8,338.475
2020,10,31,10,19.8,390.7,232,582.1,306.15
2020,10,31,11,17.7,277.1,212.8,230.3,184.475
2020,10,31,12,21.6,98.9,65.7,73.6,64.95
2020,10,31,13,6.2,142.7,116.3,89,88.55
2020,10,31,14,1.8,162.9,133.5,100.7,99.725
2020,10,31,15,9.5,183.9,130.2,96.8,105.1
2020,10,31,16,14.4,173.6,134.7,87.3,102.5
2020,10,31,17,24.6,199.6,124.1,97.2,111.375
2020,10,31,18,42.4,230.2,182,86.6,135.3
2020,10,31,19,43.8,279.6,218.5,158.5,175.1
2020,10,31,20,38.9,443.5,419.8,525.5,356.925
2020,10,31,21,55.1,472.8,357.5,433.5,329.725
2020,10,31,22,24.4,452.4,336.4,628.9,360.525
2020,10,31,23,10.3,497.3,87.9,636.4,307.975
2020,10,31,24,5.4,713.3,17.6,656.8,348.275
2020,11,1,1,9.3,722.8,8.1,659.9,350.025
2020,11,1,2,34.6,740,60.5,673.7,377.2
2020,11,1,3,36.2,738.7,321.8,673.5,442.55
2020,11,1,4,20.8,729,358.2,678.8,446.7
2020,11,1,5,47.8,744.7,353,700.8,461.575
2020,11,1,6,68.9,745.5,201.2,706.7,430.575
2020,11,1,7,105.2,750.9,219.8,707.5,445.85
2020,11,1,8,73.5,784,525.4,707.7,522.65
2020,11,1,9,124.6,797.6,510.6,704.4,534.3
2020,11,1,10,145.8,792.7,557.2,704.3,550
2020,11,1,11,148.2,789.4,721.5,704,590.775
2020,11,1,12,148.1,794.6,657.5,698.3,574.625
2020,11,1,13,147.1,794.1,518.1,707.7,541.75
2020,11,1,14,145.5,784.3,690.1,705.1,581.25
2020,11,1,15,138.7,785.8,626.5,713.5,566.125
2020,11,1,16,114.1,780.5,725.4,705.7,581.425
2020,11,1,17,129.4,658,765.7,708.7,565.45
2020,11,1,18,127.7,727.7,663.2,705.7,556.075
2020,11,1,19,64,687.1,652.9,699,525.75
2020,11,1,20,127.3,660.8,467.6,678.5,483.55
2020,11,1,21,114.2,648.6,447.3,688.8,474.725
2020,11,1,22,69.3,513,225.4,622.9,357.65
2020,11,1,23,73.2,397.5,383.3,551.9,351.475
2020,11,1,24,74,84.1,393.8,411.3,240.8
2020,11,2,1,86.5,105.5,399.4,551.6,285.75
2020,11,2,2,85,315.3,355.7,660.2,354.05
2020,11,2,3,57.3,314.3,312.2,691.3,343.775
2020,11,2,4,32,216.6,222.9,703.4,293.725
2020,11,2,5,25.4,273.9,163.9,679.9,285.775
2020,11,2,6,36,271.1,329.2,538.6,293.725
2020,11,2,7,39.2,28.5,299.2,275.3,160.55
2020,11,2,8,31.2,0.6,252.9,56.2,85.225
2020,11,2,9,21,0,235.8,1.7,64.625
2020,11,2,10,20.9,0,212.6,0,58.375
2020,11,2,11,36.5,0,553.6,0,147.525
2020,11,2,12,10.7,0,456.9,0,116.9
2020,11,2,13,2.1,0.4,340.9,0,85.85
2020,11,2,14,2.3,0,295.1,0,74.35
2020,11,2,15,2.8,0,172.5,0,43.825
2020,11,2,16,3.1,7.5,126.1,0,34.175
2020,11,2,17,5.8,3.7,80.1,14.5,26.025
2020,11,2,18,3.9,0.6,96.2,31.9,33.15
2020,11,2,19,3.7,1.1,89.1,21.6,28.875
2020,11,2,20,6.3,0.7,116.3,7.4,32.675
2020,11,2,21,3.9,0.7,120.3,3.4,32.075
2020,11,2,22,0.7,1.1,82,0.7,21.125
2020,11,2,23,0,1.6,72.1,0.1,18.45
2020,11,2,24,0,2.5,89.9,0.9,23.325
2020,11,3,1,0,7,76,6.4,22.35
2020,11,3,2,0,8.7,32.6,16.2,14.375
2020,11,3,3,0,2,22,16.8,10.2
2020,11,3,4,0,0.3,7,21.1,7.1
2020,11,3,5,0.1,0,3.8,13.8,4.425
2020,11,3,6,0,0,0.3,4.5,1.2
2020,11,3,7,0.3,0,4.2,1.5,1.5
2020,11,3,8,0.1,4.7,2,0,1.7
2020,11,3,9,1.3,5.1,16.4,0,5.7
2020,11,3,10,3.6,0,37.9,0,10.375
2020,11,3,11,1.2,0,17.7,0,4.725
2020,11,3,12,2.2,0,27.8,0,7.5
2020,11,3,13,4.2,0,53.6,0,14.45
2020,11,3,14,5.9,3.8,72.9,0.2,20.7
